ID Transaksi;Tanggal;Hari;Bulan;Kuartal;Tahun;Jam Transaksi;Nama Produk;Kategori; Harga Satuan ;Jumlah;Diskon (%); Total Penjualan ; HPP ; Laba Kotor ;Margin (%);Cabang;Kasir;Metode Pembayaran;Status Member;Rating Pelanggan;
TRX-0643;20/09/2023;Rabu;September;Q3;2023;Sore (16-20);Deodorant Rexona;Perawatan; Rp20.000,00 ;7;0; Rp140.000,00 ; Rp79.703,00 ; Rp60.297,00 ;43,07;Kepanjen;Rina;QRIS;Non-Member;4;
TRX-0644;27/07/2024;Sabtu;Juli;Q3;2024;Sore (16-20);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;1;0; Rp28.000,00 ; Rp16.159,00 ; Rp11.841,00 ;42,29;Kepanjen;Rina;Kartu Debit;Member;1;
TRX-0645;12/05/2024;Minggu;Mei;Q2;2024;Pagi (08-12);Aqua 1.5L;Minuman; Rp5.000,00 ;2;0; Rp10.000,00 ; Rp6.523,00 ; Rp3.477,00 ;34,77;Malang Kota;Agus;Kartu Debit;Non-Member;2;
TRX-0646;17/10/2024;Rabu;Agustus;Q3;2023;Malam (20-22);Susu Ultra;Minuman; Rp9.000,00 ;9;0; Rp81.000,00 ; Rp51.737,00 ; Rp29.263,00 ;36,13;Batu;Dewi;Kartu Debit;Member;2;
TRX-0647;07/04/2023;Jumat;September;Q3;2024;Siang (12-16);Pocari Sweat;Minuman; Rp8.000,00 ;6;20; Rp38.400,00 ; Rp24.934,00 ; Rp13.466,00 ;35,07;Lawang;Budi;Kartu Kredit;Member;1;
TRX-0648;13/10/2023;Kamis;Juni;Q2;2023;Sore (16-20);Qtela;Snack; Rp14.000,00 ;8;5; Rp106.400,00 ; Rp63.120,00 ; Rp43.280,00 ;40,68;Batu;Rina;Kartu Kredit;Member;3;
TRX-0649;04/01/2024;Jumat;Juli;Q3;2024;Sore (16-20);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;4;0; Rp112.000,00 ; Rp78.344,00 ; Rp33.656,00 ;30,05;Kepanjen;Siti;Kartu Kredit;Non-Member;1;
TRX-0650;29/10/2023;Selasa;Oktober;Q4;2024;Malam (20-22);Pelembab Vaseline;Perawatan; Rp25.000,00 ;1;15; Rp21.250,00 ; Rp15.002,00 ; Rp6.248,00 ;29,40;Kepanjen;Siti;Voucher;Non-Member;3;
TRX-0651;26/01/2024;Senin;Desember;Q4;2024;Sore (16-20);Susu Ultra;Minuman; Rp9.000,00 ;4;20; Rp28.800,00 ; Rp18.006,00 ; Rp10.794,00 ;37,48;Malang Kota;Agus;Kartu Debit;Member;2;
TRX-0652;19/04/2024;Rabu;November;Q4;2023;Pagi (08-12);Oreo;Snack; Rp10.000,00 ;8;15; Rp68.000,00 ; Rp41.067,00 ; Rp26.933,00 ;39,61;Lawang;Rina;Kartu Debit;Non-Member;4;
TRX-0653;10/03/2023;Selasa;Februari;Q1;2024;Sore (16-20);Deterjen Rinso;Kebersihan; Rp22.000,00 ;2;20; Rp35.200,00 ; Rp20.319,00 ; Rp14.881,00 ;42,28;Singosari;Dewi;Tunai;Non-Member;5;
TRX-0654;29/07/2024;Minggu;Juli;Q3;2024;Pagi (08-12);Deterjen Rinso;Kebersihan; Rp22.000,00 ;1;20; Rp17.600,00 ; Rp9.836,00 ; Rp7.764,00 ;44,11;Kepanjen;Agus;QRIS;Non-Member;2;
TRX-0655;19/02/2023;Sabtu;Oktober;Q4;2024;Malam (20-22);Pasta Gigi Pepsodent;Kebersihan; Rp12.000,00 ;10;0; Rp120.000,00 ; Rp68.261,00 ; Rp51.739,00 ;43,12;Kepanjen;Dewi;QRIS;Non-Member;4;
TRX-0656;16/09/2023;Sabtu;Mei;Q2;2024;Pagi (08-12);Qtela;Snack; Rp14.000,00 ;3;15; Rp35.700,00 ; Rp23.234,00 ; Rp12.466,00 ;34,92;Singosari;Siti;QRIS;Non-Member;3;
TRX-0657;10/04/2024;Kamis;Juli;Q3;2023;Siang (12-16);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;10;0; Rp280.000,00 ; Rp154.987,00 ; Rp125.013,00 ;44,65;Malang Kota;Dewi;Voucher;Member;4;
TRX-0658;16/06/2023;Minggu;Juli;Q3;2023;Pagi (08-12);Shampo Sunsilk;Kebersihan; Rp15.000,00 ;1;5; Rp14.250,00 ; Rp9.335,00 ; Rp4.915,00 ;34,49;Batu;Siti;QRIS;Non-Member;2;
TRX-0659;05/09/2023;Sabtu;Agustus;Q3;2024;Siang (12-16);Aqua 1.5L;Minuman; Rp5.000,00 ;9;5; Rp42.750,00 ; Rp29.133,00 ; Rp13.617,00 ;31,85;Lawang;Agus;Tunai;Member;2;
TRX-0660;20/06/2023;Sabtu;September;Q3;2023;Sore (16-20);Deterjen Rinso;Kebersihan; Rp22.000,00 ;7;0; Rp154.000,00 ; Rp95.992,00 ; Rp58.008,00 ;37,67;Kepanjen;Dewi;QRIS;Member;4;
TRX-0661;14/06/2024;Selasa;Juli;Q3;2023;Siang (12-16);Saos Sambal;Bumbu Dapur; Rp10.000,00 ;1;0; Rp10.000,00 ; Rp7.159,00 ; Rp2.841,00 ;28,41;Kepanjen;Dewi;Kartu Kredit;Non-Member;5;
TRX-0662;15/03/2023;Minggu;Desember;Q4;2024;Malam (20-22);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;1;5; Rp13.300,00 ; Rp7.616,00 ; Rp5.684,00 ;42,74;Singosari;Agus;QRIS;Non-Member;5;
TRX-0663;07/07/2024;Rabu;September;Q3;2023;Pagi (08-12);Aqua 1.5L;Minuman; Rp5.000,00 ;9;0; Rp45.000,00 ; Rp25.149,00 ; Rp19.851,00 ;44,11;Kepanjen;Agus;Kartu Debit;Member;3;
TRX-0664;30/12/2023;Jumat;Mei;Q2;2024;Siang (12-16);Hand Sanitizer;Perawatan; Rp12.000,00 ;5;5; Rp57.000,00 ; Rp37.855,00 ; Rp19.145,00 ;33,59;Kepanjen;Dewi;Tunai;Non-Member;2;
TRX-0665;17/07/2023;Kamis;Mei;Q2;2024;Sore (16-20);Royco Ayam;Bumbu Dapur; Rp5.000,00 ;8;0; Rp40.000,00 ; Rp22.610,00 ; Rp17.390,00 ;43,48;Batu;Agus;QRIS;Member;3;
TRX-0666;12/04/2023;Rabu;Februari;Q1;2023;Sore (16-20);Indomie Goreng;Snack; Rp3.500,00 ;5;15; Rp14.875,00 ; Rp9.093,00 ; Rp5.782,00 ;38,87;Lawang;Siti;Kartu Debit;Non-Member;4;
TRX-0667;16/02/2024;Minggu;Juni;Q2;2023;Siang (12-16);Deterjen Rinso;Kebersihan; Rp22.000,00 ;3;10; Rp59.400,00 ; Rp41.284,00 ; Rp18.116,00 ;30,50;Lawang;Rina;QRIS;Member;2;
TRX-0668;15/07/2023;Jumat;Juli;Q3;2023;Pagi (08-12);Kopi Kapal Api;Minuman; Rp12.000,00 ;5;0; Rp60.000,00 ; Rp40.201,00 ; Rp19.799,00 ;33,00;Lawang;Rina;Kartu Kredit;Non-Member;3;
TRX-0669;28/06/2024;Jumat;Desember;Q4;2024;Pagi (08-12);Hand Sanitizer;Perawatan; Rp12.000,00 ;8;5; Rp91.200,00 ; Rp51.904,00 ; Rp39.296,00 ;43,09;Kepanjen;Rina;Kartu Debit;Member;3;
TRX-0670;07/08/2024;Selasa;Juli;Q3;2023;Pagi (08-12);Cheetos;Snack; Rp11.000,00 ;5;10; Rp49.500,00 ; Rp34.722,00 ; Rp14.778,00 ;29,85;Batu;Budi;Voucher;Member;4;
TRX-0671;17/11/2024;Senin;Maret;Q1;2023;Pagi (08-12);Indomie Goreng;Snack; Rp3.500,00 ;2;0; Rp7.000,00 ; Rp3.881,00 ; Rp3.119,00 ;44,56;Malang Kota;Agus;Kartu Debit;Non-Member;2;
TRX-0672;29/09/2024;Senin;Januari;Q1;2023;Sore (16-20);Kopi Kapal Api;Minuman; Rp12.000,00 ;8;5; Rp91.200,00 ; Rp59.902,00 ; Rp31.298,00 ;34,32;Singosari;Dewi;Tunai;Member;5;
TRX-0673;20/10/2023;Senin;April;Q2;2024;Pagi (08-12);Softex;Kebersihan; Rp18.000,00 ;3;0; Rp54.000,00 ; Rp37.625,00 ; Rp16.375,00 ;30,32;Singosari;Siti;Tunai;Non-Member;1;
TRX-0674;29/09/2023;Selasa;Februari;Q1;2024;Siang (12-16);Shampo Sunsilk;Kebersihan; Rp15.000,00 ;4;20; Rp48.000,00 ; Rp33.463,00 ; Rp14.537,00 ;30,29;Malang Kota;Rina;QRIS;Non-Member;4;
TRX-0675;16/05/2024;Kamis;Oktober;Q4;2023;Sore (16-20);Chitato;Snack; Rp12.000,00 ;5;5; Rp57.000,00 ; Rp39.113,00 ; Rp17.887,00 ;31,38;Singosari;Dewi;QRIS;Member;3;
TRX-0676;16/06/2023;Sabtu;Juni;Q2;2024;Pagi (08-12);Indomie Goreng;Snack; Rp3.500,00 ;8;5; Rp26.600,00 ; Rp16.784,00 ; Rp9.816,00 ;36,90;Batu;Dewi;Kartu Kredit;Non-Member;3;
TRX-0677;2024-07-35;Jumat;September;Q3;2024;Siang (12-16);Indomie Goreng;Snack; Rp3.500,00 ;7;0; Rp24.500,00 ; Rp13.643,00 ; Rp10.857,00 ;44,31;Singosari;Agus;QRIS;Non-Member;5;
TRX-0678;2024-07-43;Minggu;Oktober;Q4;2024;Siang (12-16);Pelembab Vaseline;Perawatan; Rp25.000,00 ;5;5; Rp118.750,00 ; Rp74.142,00 ; Rp44.608,00 ;37,56;Lawang;Siti;QRIS;Non-Member;2;
TRX-0679;17/11/2024;Rabu;Juni;Q2;2024;Malam (20-22);Royco Ayam;Bumbu Dapur; Rp5.000,00 ;10;0; Rp50.000,00 ; Rp32.183,00 ; Rp17.817,00 ;35,63;Malang Kota;Dewi;Tunai;Non-Member;1;
TRX-0680;26/12/2023;Sabtu;April;Q2;2024;Malam (20-22);Lip Balm Nivea;Perawatan; Rp18.000,00 ;6;0; Rp108.000,00 ; Rp70.151,00 ; Rp37.849,00 ;35,05;Batu;Rina;Tunai;Member;2;
TRX-0681;19/10/2024;Rabu;Februari;Q1;2024;Sore (16-20);Aqua 1.5L;Minuman; Rp5.000,00 ;7;15; Rp29.750,00 ; Rp17.868,00 ; Rp11.882,00 ;39,94;Batu;Agus;Kartu Kredit;Non-Member;2;
TRX-0682;03/09/2024;Sabtu;Agustus;Q3;2023;Pagi (08-12);Chitato;Snack; Rp12.000,00 ;10;0; Rp120.000,00 ; Rp83.781,00 ; Rp36.219,00 ;30,18;Malang Kota;Agus;Voucher;Member;4;
TRX-0683;27/12/2024;Minggu;April;Q2;2023;Sore (16-20);Teh Botol;Minuman; Rp6.000,00 ;8;5; Rp45.600,00 ; Rp30.443,00 ; Rp15.157,00 ;33,24;Batu;Agus;Kartu Debit;Non-Member;3;
TRX-0684;19/11/2023;Jumat;Maret;Q1;2023;Siang (12-16);Oreo;Snack; Rp10.000,00 ;1;0; Rp10.000,00 ; Rp5.690,00 ; Rp4.310,00 ;43,10;Malang Kota;Budi;Tunai;Non-Member;2;
TRX-0685;12/11/2024;Minggu;Oktober;Q4;2024;Malam (20-22);Indomie Goreng;Snack; Rp3.500,00 ;9;0; Rp31.500,00 ; Rp17.786,00 ; Rp13.714,00 ;43,54;Lawang;Budi;Kartu Kredit;Member;1;
TRX-0686;17/08/2024;Selasa;Juni;Q2;2023;Siang (12-16);Indomie Goreng;Snack; Rp3.500,00 ;8;5; Rp26.600,00 ; Rp14.719,00 ; Rp11.881,00 ;44,67;Lawang;Dewi;QRIS;Non-Member;5;
TRX-0687;12/06/2024;Selasa;Februari;Q1;2024;Sore (16-20);Pocari Sweat;Minuman; Rp8.000,00 ;1;0; Rp8.000,00 ; Rp5.257,00 ; Rp2.743,00 ;34,29;Lawang;Agus;Kartu Kredit;Member;4;
TRX-0688;18/02/2023;Rabu;Februari;Q1;2024;Pagi (08-12);Gula Pasir 1kg;Bumbu Dapur; Rp16.000,00 ;10;15; Rp136.000,00 ; Rp88.938,00 ; Rp47.062,00 ;34,60;Lawang;Budi;Tunai;Non-Member;5;
TRX-0689;15/02/2024;Senin;November;Q4;2023;Sore (16-20);Pelembab Vaseline;Perawatan; Rp25.000,00 ;5;15; Rp106.250,00 ; Rp65.972,00 ; Rp40.278,00 ;37,91;Lawang;Rina;Kartu Kredit;Non-Member;4;
TRX-0690;25/07/2024;Minggu;Januari;Q1;2023;Sore (16-20);Qtela;Snack; Rp14.000,00 ;4;5; Rp53.200,00 ; Rp32.370,00 ; Rp20.830,00 ;39,15;Kepanjen;Dewi;QRIS;Non-Member;2;
TRX-0691;09/05/2024;Sabtu;Oktober;Q4;2023;Sore (16-20);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;6;20; Rp134.400,00 ; Rp84.712,00 ; Rp49.688,00 ;36,97;Kepanjen;Dewi;QRIS;Member;4;
TRX-0692;29/05/2024;Sabtu;Mei;Q2;2023;Siang (12-16);Oreo;Snack; Rp10.000,00 ;3;10; Rp27.000,00 ; Rp17.109,00 ; Rp9.891,00 ;36,63;Lawang;Agus;Kartu Debit;Member;5;
TRX-0693;05/06/2023;Sabtu;Februari;Q1;2023;Pagi (08-12);Pocari Sweat;Minuman; Rp8.000,00 ;5;0; Rp40.000,00 ; Rp26.603,00 ; Rp13.397,00 ;33,49;Kepanjen;Dewi;Tunai;Non-Member;4;
TRX-0694;2023-07-32;Kamis;April;Q2;2023;Pagi (08-12);Deodorant Rexona;Perawatan; Rp20.000,00 ;2;10; Rp36.000,00 ; Rp21.171,00 ; Rp14.829,00 ;41,19;Singosari;Siti;Kartu Debit;Non-Member;2;
TRX-0695;05/02/2024;Sabtu;Desember;Q4;2024;Pagi (08-12);Kapas Kecantikan;Perawatan; Rp8.000,00 ;2;15; Rp13.600,00 ; Rp7.597,00 ; Rp6.003,00 ;44,14;Lawang;Agus;Tunai;Member;5;
TRX-0696;31/01/2023;Minggu;Februari;Q1;2023;Sore (16-20);Pelembab Vaseline;Perawatan; Rp25.000,00 ;3;15; Rp63.750,00 ; Rp36.342,00 ; Rp27.408,00 ;42,99;Kepanjen;Siti;QRIS;Non-Member;5;
TRX-0697;2024-07-32;Sabtu;Mei;Q2;2024;Malam (20-22);Teh Botol;Minuman; Rp6.000,00 ;6;0; Rp36.000,00 ; Rp24.813,00 ; Rp11.187,00 ;31,08;Malang Kota;Budi;Kartu Kredit;Member;2;
TRX-0698;11/04/2024;Selasa;April;Q2;2024;Siang (12-16);Pasta Gigi Pepsodent;Kebersihan; Rp12.000,00 ;9;0; Rp108.000,00 ; Rp60.965,00 ; Rp47.035,00 ;43,55;Singosari;Agus;Kartu Debit;Member;5;
TRX-0699;24/02/2023;Kamis;Maret;Q1;2024;Pagi (08-12);Oreo;Snack; Rp10.000,00 ;7;5; Rp66.500,00 ; Rp46.953,00 ; Rp19.547,00 ;29,39;Lawang;Dewi;Kartu Debit;Non-Member;2;
TRX-0700;07/06/2023;Rabu;Januari;Q1;2023;Malam (20-22);Pelembab Vaseline;Perawatan; Rp25.000,00 ;2;0; Rp50.000,00 ; Rp30.176,00 ; Rp19.824,00 ;39,65;Kepanjen;Agus;Tunai;Member;2;
TRX-0701;14/09/2024;Minggu;Agustus;Q3;2024;Sore (16-20);Susu Ultra;Minuman; Rp9.000,00 ;5;5; Rp42.750,00 ; Rp26.434,00 ; Rp16.316,00 ;38,17;Batu;Siti;Kartu Debit;Member;3;
TRX-0702;30/08/2024;Senin;Juni;Q2;2024;Malam (20-22);Deodorant Rexona;Perawatan; Rp20.000,00 ;7;5; Rp133.000,00 ; Rp87.708,00 ; Rp45.292,00 ;34,05;Batu;Dewi;Voucher;Non-Member;4;
TRX-0703;13/03/2023;Sabtu;Juli;Q3;2023;Sore (16-20);Sabun Lifebuoy;Kebersihan; Rp8.000,00 ;1;10; Rp7.200,00 ; Rp4.369,00 ; Rp2.831,00 ;39,32;Kepanjen;Dewi;Voucher;Member;1;
TRX-0704;22/03/2024;Jumat;Juni;Q2;2024;Sore (16-20);Lip Balm Nivea;Perawatan; Rp18.000,00 ;9;0; Rp162.000,00 ; Rp109.949,00 ; Rp52.051,00 ;32,13;Kepanjen;Rina;Tunai;Member;3;
TRX-0705;10/09/2023;Jumat;Maret;Q1;2024;Pagi (08-12);Pelembab Vaseline;Perawatan; Rp25.000,00 ;1;20; Rp20.000,00 ; Rp12.268,00 ; Rp7.732,00 ;38,66;Batu;Siti;Tunai;Member;4;
TRX-0706;30/11/2023;Kamis;November;Q4;2023;Siang (12-16);Pelembab Vaseline;Perawatan; Rp25.000,00 ;8;0; Rp200.000,00 ; Rp143.420,00 ; Rp56.580,00 ;28,29;Batu;Dewi;Voucher;Non-Member;3;
TRX-0707;16/07/2023;Kamis;Oktober;Q4;2023;Siang (12-16);Deodorant Rexona;Perawatan; Rp20.000,00 ;7;10; Rp126.000,00 ; Rp85.098,00 ; Rp40.902,00 ;32,46;Malang Kota;Siti;Voucher;Non-Member;4;
TRX-0708;30/10/2023;Selasa;April;Q2;2023;Siang (12-16);Indomie Goreng;Snack; Rp3.500,00 ;7;0; Rp24.500,00 ; Rp13.859,00 ; Rp10.641,00 ;43,43;Lawang;Budi;Kartu Kredit;Non-Member;1;
TRX-0709;06/12/2023;Minggu;Januari;Q1;2024;Malam (20-22);Hand Sanitizer;Perawatan; Rp12.000,00 ;10;10; Rp108.000,00 ; Rp68.928,00 ; Rp39.072,00 ;36,18;Lawang;Siti;Voucher;Non-Member;4;
TRX-0710;11/08/2023;Jumat;Desember;Q4;2024;Pagi (08-12);Sania Minyak Goreng;Bumbu Dapur; Rp28.000,00 ;3;0; Rp84.000,00 ; Rp53.423,00 ; Rp30.577,00 ;36,40;Lawang;Agus;QRIS;Member;4;
TRX-0711;04/07/2023;Senin;April;Q2;2024;Pagi (08-12);Teh Botol;Minuman; Rp6.000,00 ;9;0; Rp54.000,00 ; Rp38.161,00 ; Rp15.839,00 ;29,33;Malang Kota;Dewi;Kartu Kredit;Member;3;
TRX-0712;14/01/2023;Kamis;Agustus;Q3;2024;Sore (16-20);Sabun Lifebuoy;Kebersihan; Rp8.000,00 ;9;0; Rp72.000,00 ; Rp41.041,00 ; Rp30.959,00 ;43,00;Singosari;Siti;Kartu Debit;Non-Member;1;
TRX-0713;16/02/2024;Sabtu;Mei;Q2;2023;Siang (12-16);Cheetos;Snack; Rp11.000,00 ;7;0; Rp77.000,00 ; Rp54.613,00 ; Rp22.387,00 ;29,07;Singosari;Siti;QRIS;Non-Member;1;
TRX-0714;03/05/2023;Sabtu;Mei;Q2;2023;Malam (20-22);Lip Balm Nivea;Perawatan; Rp18.000,00 ;2;20; Rp28.800,00 ; Rp16.059,00 ; Rp12.741,00 ;44,24;Lawang;Dewi;Kartu Debit;Non-Member;4;
TRX-0715;26/08/2024;Rabu;Mei;Q2;2024;Sore (16-20);Deodorant Rexona;Perawatan; Rp20.000,00 ;3;10; Rp54.000,00 ; Rp35.543,00 ; Rp18.457,00 ;34,18;Lawang;Agus;QRIS;Member;5;
TRX-0716;04/09/2023;Senin;November;Q4;2024;Malam (20-22);Hand Sanitizer;Perawatan; Rp12.000,00 ;7;0; Rp84.000,00 ; Rp59.055,00 ; Rp24.945,00 ;29,70;Singosari;Dewi;Tunai;Non-Member;1;
TRX-0717;24/10/2023;Senin;Juni;Q2;2023;Pagi (08-12);Susu Ultra;Minuman; Rp9.000,00 ;5;10; Rp40.500,00 ; Rp26.717,00 ; Rp13.783,00 ;34,03;Batu;Rina;QRIS;Member;4;
TRX-0718;20/08/2023;Rabu;Mei;Q2;2024;Malam (20-22);Aqua 1.5L;Minuman; Rp5.000,00 ;9;0; Rp45.000,00 ; Rp32.112,00 ; Rp12.888,00 ;28,64;Singosari;Budi;QRIS;Member;5;
TRX-0719;25/04/2024;Jumat;September;Q3;2024;Siang (12-16);Deterjen Rinso;Kebersihan; Rp22.000,00 ;10;0; Rp220.000,00 ; Rp139.381,00 ; Rp80.619,00 ;36,65;Malang Kota;Siti;Kartu Kredit;Non-Member;1;
TRX-0720;11/09/2024;Senin;Juni;Q2;2024;Sore (16-20);Deterjen Rinso;Kebersihan; Rp22.000,00 ;5;0; Rp110.000,00 ; Rp62.644,00 ; Rp47.356,00 ;43,05;Malang Kota;Dewi;QRIS;Member;2;
TRX-0721;27/04/2024;Selasa;September;Q3;2023;Siang (12-16);Teh Botol;Minuman; Rp6.000,00 ;5;5; Rp28.500,00 ; Rp18.963,00 ; Rp9.537,00 ;33,46;Malang Kota;Dewi;Kartu Debit;Member;1;
TRX-0722;09/12/2023;Kamis;November;Q4;2023;Pagi (08-12);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;6;0; Rp84.000,00 ; Rp52.095,00 ; Rp31.905,00 ;37,98;Singosari;Siti;Kartu Kredit;Member;2;
TRX-0723;20/11/2023;Minggu;September;Q3;2023;Sore (16-20);Kapas Kecantikan;Perawatan; Rp8.000,00 ;4;5; Rp30.400,00 ; Rp19.349,00 ; Rp11.051,00 ;36,35;Batu;Agus;Tunai;Member;3;
TRX-0724;13/07/2023;Sabtu;April;Q2;2024;Pagi (08-12);Hand Sanitizer;Perawatan; Rp12.000,00 ;2;5; Rp22.800,00 ; Rp12.652,00 ; Rp10.148,00 ;44,51;Kepanjen;Rina;Kartu Debit;Member;5;
TRX-0725;25/03/2024;Selasa;Oktober;Q4;2024;Sore (16-20);Qtela;Snack; Rp14.000,00 ;10;5; Rp133.000,00 ; Rp83.234,00 ; Rp49.766,00 ;37,42;Batu;Budi;QRIS;Member;2;
TRX-0726;20/08/2023;Kamis;Juli;Q3;2024;Siang (12-16);Gula Pasir 1kg;Bumbu Dapur; Rp16.000,00 ;8;0; Rp128.000,00 ; Rp70.422,00 ; Rp57.578,00 ;44,98;Lawang;Dewi;Kartu Debit;Member;1;
TRX-0727;29/04/2024;Rabu;Mei;Q2;2024;Sore (16-20);Softex;Kebersihan; Rp18.000,00 ;5;20; Rp72.000,00 ; Rp47.923,00 ; Rp24.077,00 ;33,44;Singosari;Budi;Voucher;Member;2;
TRX-0728;16/12/2023;Minggu;Juni;Q2;2024;Sore (16-20);Pelembab Vaseline;Perawatan; Rp25.000,00 ;5;0; Rp125.000,00 ; Rp77.150,00 ; Rp47.850,00 ;38,28;Malang Kota;Budi;Voucher;Non-Member;2;
TRX-0729;11/05/2024;Selasa;September;Q3;2024;Sore (16-20);Lip Balm Nivea;Perawatan; Rp18.000,00 ;6;15; Rp91.800,00 ; Rp54.569,00 ; Rp37.231,00 ;40,56;Lawang;Siti;QRIS;Non-Member;2;
TRX-0730;26/02/2024;Senin;April;Q2;2024;Pagi (08-12);Lip Balm Nivea;Perawatan; Rp18.000,00 ;1;15; Rp15.300,00 ; Rp8.763,00 ; Rp6.537,00 ;42,73;Malang Kota;Dewi;Kartu Kredit;Member;2;
TRX-0731;30/05/2024;Rabu;Februari;Q1;2024;Malam (20-22);Hand Sanitizer;Perawatan; Rp12.000,00 ;7;10; Rp75.600,00 ; Rp42.623,00 ; Rp32.977,00 ;43,62;Malang Kota;Dewi;Tunai;Member;3;
TRX-0732;02/11/2024;Minggu;Januari;Q1;2024;Sore (16-20);Lip Balm Nivea;Perawatan; Rp18.000,00 ;7;0; Rp126.000,00 ; Rp87.275,00 ; Rp38.725,00 ;30,73;Malang Kota;Rina;Kartu Kredit;Member;4;
TRX-0733;26/01/2024;Selasa;Januari;Q1;2023;Sore (16-20);Chitato;Snack; Rp12.000,00 ;5;15; Rp51.000,00 ; Rp36.039,00 ; Rp14.961,00 ;29,34;Singosari;Budi;Tunai;Member;2;
TRX-0734;11/10/2024;Senin;Mei;Q2;2024;Siang (12-16);Sabun Lifebuoy;Kebersihan; Rp8.000,00 ;5;5; Rp38.000,00 ; Rp26.743,00 ; Rp11.257,00 ;29,62;Batu;Budi;Tunai;Non-Member;1;
TRX-0735;20/01/2024;Kamis;Oktober;Q4;2023;Siang (12-16);Kapas Kecantikan;Perawatan; Rp8.000,00 ;8;0; Rp64.000,00 ; Rp41.203,00 ; Rp22.797,00 ;35,62;Batu;Dewi;Voucher;Member;5;
TRX-0736;18/11/2024;Jumat;Mei;Q2;2023;Pagi (08-12);Teh Botol;Minuman; Rp6.000,00 ;5;10; Rp27.000,00 ; Rp18.777,00 ; Rp8.223,00 ;30,46;Batu;Siti;QRIS;Non-Member;5;
TRX-0737;12/11/2024;Selasa;April;Q2;2024;Pagi (08-12);Kopi Kapal Api;Minuman; Rp12.000,00 ;1;20; Rp9.600,00 ; Rp6.812,00 ; Rp2.788,00 ;29,04;Lawang;Agus;Kartu Debit;Non-Member;4;
TRX-0738;24/07/2023;Sabtu;Januari;Q1;2024;Sore (16-20);Pelembab Vaseline;Perawatan; Rp25.000,00 ;4;0; Rp100.000,00 ; Rp59.725,00 ; Rp40.275,00 ;40,27;Lawang;Dewi;Kartu Kredit;Member;4;
TRX-0739;10/10/2023;Rabu;Juli;Q3;2023;Siang (12-16);Sabun Lifebuoy;Kebersihan; Rp8.000,00 ;10;20; Rp64.000,00 ; Rp35.476,00 ; Rp28.524,00 ;44,57;Kepanjen;Agus;Tunai;Member;2;
TRX-0740;28/09/2024;Senin;Desember;Q4;2023;Sore (16-20);Sabun Lifebuoy;Kebersihan; Rp8.000,00 ;2;0; Rp16.000,00 ; Rp10.106,00 ; Rp5.894,00 ;36,84;Malang Kota;Dewi;Kartu Debit;Member;1;
TRX-0741;31/10/2023;Senin;April;Q2;2024;Malam (20-22);Qtela;Snack; Rp14.000,00 ;1;20; Rp11.200,00 ; Rp6.795,00 ; Rp4.405,00 ;39,33;Kepanjen;Rina;Voucher;Member;4;
TRX-0742;09/05/2024;Kamis;Agustus;Q3;2024;Malam (20-22);Aqua 1.5L;Minuman; Rp5.000,00 ;1;0; Rp5.000,00 ; Rp3.071,00 ; Rp1.929,00 ;38,58;Malang Kota;Budi;Tunai;Member;3;
TRX-0743;16/01/2023;Selasa;September;Q3;2024;Malam (20-22);Kecap ABC;Bumbu Dapur; Rp14.000,00 ;2;15; Rp23.800,00 ; Rp13.316,00 ; Rp10.484,00 ;44,05;Malang Kota;Siti;Kartu Kredit;Member;5;
TRX-0744;28/04/2024;Minggu;Februari;Q1;2024;Pagi (08-12);Cheetos;Snack; Rp11.000,00 ;10;0; Rp110.000,00 ; Rp68.979,00 ; Rp41.021,00 ;37,29;Lawang;Agus;Voucher;Non-Member;1;
TRX-0745;25/05/2023;Selasa;April;Q2;2024;Siang (12-16);Lip Balm Nivea;Perawatan; Rp18.000,00 ;10;0; Rp180.000,00 ; Rp102.305,00 ; Rp77.695,00 ;43,16;Malang Kota;Dewi;Tunai;Member;5;
TRX-0746;18/11/2024;Rabu;September;Q3;2023;Pagi (08-12);Deterjen Rinso;Kebersihan; Rp22.000,00 ;8;15; Rp149.600,00 ; Rp98.069,00 ; Rp51.531,00 ;34,45;Kepanjen;Budi;QRIS;Member;2;
TRX-0747;08/12/2024;Kamis;November;Q4;2023;Siang (12-16);Hand Sanitizer;Perawatan; Rp12.000,00 ;9;15; Rp91.800,00 ; Rp62.263,00 ; Rp29.537,00 ;32,18;Singosari;Dewi;Voucher;Member;4;
TRX-0748;11/10/2023;Senin;November;Q4;2023;Pagi (08-12);Lip Balm Nivea;Perawatan; Rp18.000,00 ;5;0; Rp90.000,00 ; Rp64.345,00 ; Rp25.655,00 ;28,51;Batu;Dewi;QRIS;Member;5;
TRX-0749;02/08/2024;Jumat;Juli;Q3;2024;Siang (12-16);Kopi Kapal Api;Minuman; Rp12.000,00 ;6;0; Rp72.000,00 ; Rp51.552,00 ; Rp20.448,00 ;28,40;Kepanjen;Rina;Kartu Debit;Non-Member;4;
